fecha,peso
2024-08-19 12:46:00,0.645
2024-08-19 12:46:00,0.665
2024-08-19 12:46:00,0.635
2024-08-19 12:46:00,0.655
2024-08-19 12:46:00,0.66
2024-08-19 12:46:00,0.65
2024-08-19 12:46:00,0.645
2024-08-19 12:45:00,0.675
2024-08-19 12:45:00,0.635
2024-08-19 12:45:00,0.655
2024-08-19 12:45:00,0.565
2024-08-19 12:45:00,0.625
2024-08-19 12:45:00,0.645
2024-08-19 12:45:00,0.62
2024-08-19 12:45:00,0.645
2024-08-19 12:45:00,0.625
2024-08-19 12:45:00,0.635
2024-08-19 12:45:00,0.665
2024-08-19 12:45:00,0.655
2024-08-19 12:45:00,0.615
2024-08-19 12:45:00,0.615
2024-08-19 12:44:00,0.655
2024-08-19 12:44:00,0.635
2024-08-19 12:44:00,0.635
2024-08-19 12:44:00,0.645
2024-08-19 12:44:00,0.605
2024-08-19 12:44:00,0.605
2024-08-19 12:44:00,0.625
2024-08-19 12:43:00,0.625
2024-08-19 12:43:00,0.615
2024-08-19 12:43:00,0.635
2024-08-19 12:43:00,0.635
2024-08-19 12:43:00,0.615
2024-08-19 12:43:00,0.665
2024-08-19 12:43:00,0.665
2024-08-19 12:43:00,0.625
2024-08-19 12:43:00,0.635
2024-08-19 12:43:00,0.625
2024-08-19 12:43:00,0.605
2024-08-19 12:43:00,0.665
2024-08-19 12:43:00,0.645
2024-08-19 12:43:00,0.635
2024-08-19 12:43:00,0.615
2024-08-19 12:43:00,0.595
2024-08-19 12:43:00,0.675
2024-08-19 12:43:00,0.575
2024-08-19 12:42:00,0.645
2024-08-19 12:42:00,0.675
2024-08-19 12:42:00,0.66
2024-08-19 12:42:00,0.655
2024-08-19 12:42:00,0.635
2024-08-19 12:42:00,0.655
2024-08-19 12:42:00,0.635
2024-08-19 12:42:00,0.575
2024-08-19 12:42:00,0.675
2024-08-19 12:42:00,0.645
2024-08-19 12:42:00,0.665
2024-08-19 12:42:00,0.685
2024-08-19 12:42:00,0.665
2024-08-19 12:42:00,0.625
2024-08-19 12:42:00,0.665
2024-08-19 12:42:00,0.645
2024-08-19 12:42:00,0.665
2024-08-19 12:42:00,0.645
